time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),HR ,SpO2 ,CO2 - ET ,TV - TV - 61664 ,TV - TV - 61665 ,MINVOL - MINVOL - 20812 ,MINVOL - MINVOL - 20816 ,O2 - INSP ,O2 - ET ,end challenge
76.8,27,0,0.584405495,-0.572096528,0.140292554,0.012308967,0.557232559,-0.54953828,0.131505336,0.007694279,0.594769428,-0.452010202,0.08726132,0.142759226,0.566055679,-0.439647398,0.082489547,0.126408281,0.615587818,-0.343507032,0.065715368,0.272080786,0.549312765,0.004183076,-0.044658705,0.55349584,129.4352879,135.7810806,265.2163685,0.487883435,1.156502022,1.106770839,1.04677963,1.005703077,0.95909485,0.545129689,7.569030169,6.158841939,7.104951173,6.796433181,12.0488515,10.18827391,9.18323637,9.162157246,0.160139243,0.201489851,0.136523111,0.14906502,26.54054038,32.30959572,58.8501361,44.65564376,5.036861658,-2.56068346,2.476178198,80,67.58794786,81.40750692,100.1337587,5.452190759,0.030488567,19.68986089,15.04985477,5.271072545,0.343419243,79.01096298,74.8986571,99.99582978,5.266765891,972.3903847,927.8815049,8.746859294,8.682644332,20.06010034,14.93642936,
80,28,0,0.57358033,-0.364413125,0.041022238,0.209167205,0.547127362,-0.344850753,0.033378279,0.202276609,0.537762873,-0.280544259,0.058364416,0.257218614,0.508007844,-0.268807323,0.054106987,0.239200521,0.723154831,-0.165070171,-0.012266534,0.55808466,0.631083748,0.113033477,-0.083377307,0.744117225,128.0674516,135.8310607,263.8985123,0.485134995,0.937993454,0.891978115,0.818307132,0.776815166,0.888225002,0.518050271,7.82631824,6.177581294,7.104707948,6.727012182,12.56863508,10.23058758,9.156252455,9.090393437,0.155487642,0.201091529,0.136092527,0.150715376,27.81040114,31.34211054,59.15251168,46.82225699,6.306722415,-3.528168637,2.778553778,83.2,64.27724713,80.40810295,100.3913144,5.511334166,0.02681841,19.72472817,15.03935466,5.286799561,0.325287397,80.34894258,76.74044963,99.99884281,5.110645895,1573.56629,1555.451889,9.767217754,9.630877385,19.98207399,15.30494897,
83.2,29,0,0.466411334,-0.123245122,-0.054458983,0.343166211,0.455194676,-0.115151,-0.05795606,0.340043676,0.422861631,-0.217464684,0.051824245,0.205396947,0.409016907,-0.21256734,0.050050607,0.196449566,0.712774385,-0.15623282,-0.033944614,0.556541565,0.574799273,0.064257116,-0.060227862,0.639056389,126.5067653,136.4821759,262.9889413,0.480912439,0.589656456,0.570345675,0.640326315,0.621584247,0.869007205,0.510542157,8.13785693,6.231695267,7.259090501,6.872775821,13.06966293,10.32193878,9.340266369,9.266492639,0.148694463,0.199376716,0.133017375,0.147114804,27.39123072,30.33008199,57.72131271,47.48654067,5.887551991,-4.540197188,1.347354803,86.4,63.25842721,79.52736822,100.4853419,5.596585153,0.048425554,19.81272117,14.87376916,5.319730403,0.309664521,78.87242911,79.44312472,100.0020434,4.903537202,1483.820595,1490.238373,10.22865386,10.10630486,19.59411515,15.71027182,
86.4,30,0,0.311229081,-0.041322555,-0.059789079,0.269906526,0.314731221,-0.042845617,-0.059799672,0.271885604,0.306298799,-0.211300313,0.058306376,0.094998486,0.309696074,-0.21334139,0.058691934,0.096354684,0.535343416,-0.235485258,0.018612434,0.299858157,0.407692096,-0.091623138,0.02307912,0.316068959,125.6251559,137.1874222,262.8125781,0.477925465,0.352551636,0.357576839,0.517599112,0.523037464,0.770828674,0.499315234,8.24989686,6.224503848,7.427138157,7.023140859,13.11847683,10.32194731,9.550217801,9.445199516,0.144891416,0.199789381,0.12985491,0.143509465,26.39755533,30.02804473,56.42560006,46.85183098,4.893876606,-4.842234447,0.051642159,89.6,65.5306483,78.52333863,100.3764094,5.685753988,0.078372094,19.87480829,14.6002918,5.383678965,0.294655082,75.4446177,81.31423711,100.0007951,4.897194624,828.756172,839.7343104,9.904644594,9.830273467,19.0828759,15.62493916,
89.6,31,0,0.225791892,-0.144187907,0.022509755,0.081603985,0.231444652,-0.147599892,0.023090593,0.08384476,0.336873936,-0.212545708,0.04571838,0.124328228,0.343523212,-0.216218803,0.046506346,0.12730441,0.396398667,-0.317397866,0.096954269,0.079000801,0.351264545,-0.218108059,0.088330368,0.133156486,125.5286436,137.7161651,263.2448087,0.476792243,0.369979798,0.379044544,0.549419644,0.559742015,0.713796533,0.569372605,8.038029459,6.246005252,7.478316862,7.013233121,12.63641065,10.38086309,9.623622518,9.458475807,0.147360053,0.199634777,0.129023463,0.144220776,26.0308493,30.42158724,56.45243654,46.0827231,4.527170576,-4.448691939,0.078478637,92.8,68.95337487,78.54807315,100.0808537,5.746952125,0.097373232,19.86390454,14.39098587,5.464017168,0.289119263,73.60553326,80.9002049,99.99900511,5.157062529,308.6450119,319.6597145,9.324621196,9.20788276,18.8946419,14.95138836,
92.8,32,0,0.238998107,-0.229377929,0.077862152,0.009620178,0.241160458,-0.231759379,0.077716277,0.009401079,0.489262895,-0.242565107,0.017013973,0.246697788,0.492506566,-0.246085377,0.017415259,0.246421189,0.451474412,-0.388678927,0.140868336,0.062795485,0.494352685,-0.236175503,0.08078932,0.258177182,125.3726516,137.9298668,263.3025184,0.476092354,0.468376037,0.472919836,0.731828002,0.738591943,0.840153339,0.730528188,7.724256556,6.404232347,7.454064789,6.908567008,12.07360319,10.65280324,9.612785223,9.367697292,0.152364626,0.195002771,0.129754004,0.147321686,26.27066866,30.6812817,56.95195036,46.01409819,4.76698993,-4.188997474,0.577992457,96,71.67322765,81.36351,99.75304535,5.771388245,0.100955471,19.79514295,14.33269558,5.522491698,0.309492744,75.89302153,78.66220629,99.9994927,5.472622874,265.85606,265.1503216,8.885258853,8.644744414,19.22055421,14.17926808,
96,33,0,0.291036052,-0.174406154,0.026239594,0.116629898,0.293178826,-0.177059796,0.025912423,0.11611903,0.550189934,-0.320358949,0.016844626,0.229830985,0.555224005,-0.325608137,0.01682639,0.229615869,0.597973737,-0.434621594,0.1296487,0.163352142,0.655554434,-0.196443944,0.041513053,0.459110491,124.8222144,137.2973824,262.1195968,0.476131285,0.465442207,0.470238622,0.870548883,0.880832142,1.032595331,0.851998378,7.682950679,6.540889033,7.431617587,6.851624107,11.99608427,10.85900164,9.598823373,9.304366896,0.152630321,0.190394879,0.130425787,0.148773148,26.82869405,30.23209366,57.06078771,46.92524608,5.325015327,-4.638185517,0.68682981,99.2,73.54874325,85.93531967,99.62936778,5.780221176,0.098550737,19.72319631,14.34605735,5.53757416,0.353617125,79.77010053,76.51095954,100.0004696,5.634934843,434.056959,400.278014,8.556111456,8.284839745,19.75227951,13.82661115,
99.2,34,0,0.331883581,-0.11875676,-0.066524146,0.21312682,0.333261626,-0.119938515,-0.067056939,0.213323111,0.423269922,-0.401801892,0.061157933,0.021468031,0.429729169,-0.406681247,0.060012139,0.023047921,0.651515486,-0.424216243,0.087769947,0.227299244,0.637783045,-0.190384908,0.040205674,0.447398137,124.6162432,135.6185328,260.2347761,0.478745904,0.450640341,0.453200141,0.825071814,0.836410416,1.075731729,0.828167953,8.014694315,6.433593766,7.386022821,6.892979716,12.50401723,10.65047332,9.53531775,9.33676623,0.146186993,0.193141531,0.13125619,0.147491014,27.66825755,29.42079962,57.08905717,48.44130854,6.164578826,-5.449479558,0.715099268,102.4,74.98899278,88.20717609,99.78065204,5.79483904,0.098699638,19.6922801,14.31206586,5.52671986,0.399306282,80.59752705,75.89567492,100.0002982,5.622778627,517.3033421,458.5751749,8.393952126,8.299951236,20.0684675,13.96496187,
102.4,35,0,0.369298824,-0.234152433,-0.082833423,0.135146391,0.362889186,-0.228975121,-0.084894522,0.133914065,0.294602021,-0.430243967,0.097076644,-0.135641946,0.291508349,-0.428524509,0.094085241,-0.13701616,0.62736843,-0.368303541,0.048466606,0.25906489,0.513570264,-0.214561636,0.069508351,0.299008627,125.316377,133.7002914,259.0166684,0.483599364,0.603451257,0.591864307,0.724845988,0.720032858,0.995671971,0.7281319,8.460346821,6.184331861,7.286599863,7.022055575,13.21202376,10.23097151,9.393678482,9.499966505,0.138297541,0.200810561,0.132862929,0.144504452,28.30191646,28.88746951,57.18938597,49.49750851,6.798237733,-5.982809668,0.815428065,105.6,76.666727,86.4031894,100.0010833,5.81288839,0.100664356,19.7054711,14.20680535,5.520266436,0.432121107,78.70390983,76.62315323,99.99979137,5.507392549,512.0721604,469.3214832,8.544192417,8.716674194,20.08323139,14.3283031,
105.6,36,0,0.414974742,-0.461871257,-0.012152373,-0.046896515,0.398621406,-0.448587868,-0.016604107,-0.049966462,0.356125492,-0.40952462,0.072780542,-0.053399129,0.337447032,-0.39871362,0.068505185,-0.061266588,0.661707222,-0.31940777,0.02460308,0.342299452,0.488017494,-0.187945463,0.062422089,0.300072031,126.3433214,132.5854011,258.9287225,0.487657272,0.876845999,0.847209274,0.765650112,0.736160652,0.981114992,0.675962957,8.630505989,6.075598256,7.196507629,7.192608977,13.57196238,10.07443516,9.27159766,9.751511666,0.136500985,0.204667763,0.134327354,0.141200544,27.76693811,29.14098505,56.90792316,48.73534647,6.26325938,-5.729294127,0.533965253,108.8,78.89411415,83.63207864,100.0154525,5.819061013,0.100325366,19.73464429,14.10460782,5.524418485,0.460386856,78.33679955,77.36724142,99.99985241,5.36389514,476.0766926,469.6428654,8.674368658,8.989595458,19.98283859,14.63821757,
108.8,37,0,0.427407498,-0.602451687,0.053196649,-0.175044189,0.408399119,-0.585987987,0.047540957,-0.177588869,0.502773046,-0.406170431,0.022448114,0.096602615,0.477525995,-0.391512673,0.018208577,0.086013321,0.731240778,-0.315864335,0.015934706,0.415376443,0.560317597,-0.111767972,0.005070174,0.448549625,126.7236256,132.5311505,259.2547761,0.488512933,1.029859185,0.994387106,0.908943477,0.869038668,1.047105113,0.672085569,8.29080233,6.131014977,7.193041157,7.25327618,13.18108959,10.18767534,9.265654516,9.861021919,0.144529832,0.203294205,0.134298505,0.140475685,26.10093255,30.51796893,56.61890148,45.94994019,4.597253826,-4.352310253,0.244943573,112,80.11371829,83.02465533,99.77828869,5.807073838,0.098477205,19.74716297,14.09091217,5.522172987,0.4960995,79.93855414,77.24512049,100.0000809,5.29570475,408.9293157,413.5725311,8.221784101,8.506105031,19.92848264,14.73843271,
112,38,0,0.375677078,-0.578089344,0.052237948,-0.202412266,0.363711955,-0.567432392,0.047948729,-0.203720436,0.516369622,-0.484156176,0.026137221,0.032213447,0.499885762,-0.475114987,0.02310769,0.024770775,0.71295155,-0.352991383,0.019816938,0.359960167,0.573070263,-0.104066128,-0.036521617,0.469004134,126.313324,133.076464,259.3897881,0.486703181,0.953766422,0.931144347,1.000525798,0.975000749,1.065942932,0.677136391,7.636902917,6.166271137,7.27717091,7.072679063,12.20460417,10.234759,9.373545592,9.628856514,0.157427125,0.201928078,0.132758135,0.144724241,24.88003852,32.39343111,57.27346963,43.23977387,3.376359797,-2.47684807,0.899511728,115.2,78.34479829,83.77181337,99.52461895,5.781688589,0.09927811,19.72371303,14.179027,5.503164219,0.533394036,80.00564185,76.80312191,100.0000262,5.368958402,397.7163732,390.6811007,7.357092587,7.563488731,19.97988323,14.59226778,
115.2,39,0,0.333632595,-0.490881277,0.013074638,-0.157248682,0.331662038,-0.491058591,0.011425852,-0.159396553,0.434326543,-0.621403263,0.089477071,-0.18707672,0.432097097,-0.623820942,0.088508876,-0.191723845,0.667763397,-0.394881594,0.023402895,0.272881803,0.535700322,-0.208514447,-0.021229802,0.327185875,125.8796752,133.5593945,259.4390697,0.484947732,0.824513873,0.822720629,1.055729806,1.05591804,1.062644991,0.744214769,7.228392934,6.174699114,7.38364104,6.807065289,11.45474035,10.21449567,9.525646799,9.270081091,0.164085496,0.201067925,0.131064379,0.150502844,25.22427586,33.0888741,58.31314997,43.10295576,3.720597136,-1.781405073,1.939192062,118.4,74.56181594,84.02602484,99.49508613,5.74728411,0.102008814,19.66516848,14.30018827,5.476255284,0.559486869,78.2047977,77.12110491,99.99997779,5.48576127,563.3878656,564.4203332,6.958050353,7.142668957,20.09825561,14.27882389,
118.4,40,0,0.398334332,-0.462752251,-0.014767867,-0.06441792,0.398100137,-0.466698448,-0.015874107,-0.068598311,0.466205641,-0.70602869,0.126509111,-0.23982305,0.465707149,-0.714338807,0.127239363,-0.248631659,0.758775511,-0.411485305,0.010625593,0.347290206,0.588056165,-0.294282144,0.006831817,0.293774021,126.1320441,133.394482,259.5265261,0.485729896,0.861086583,0.864798585,1.172234331,1.180045956,1.170260816,0.882338309,7.404448203,6.273781173,7.415061338,6.755834297,11.57184255,10.35859411,9.596228879,9.198835294,0.158928932,0.197742624,0.13095358,0.151486811,26.4608303,31.8336536,58.29448389,45.43527853,4.95715157,-3.036625579,1.920525991,121.6,71.76586501,84.02458091,99.65777065,5.707109089,0.100521345,19.59221371,14.37508073,5.453669225,0.577242076,77.63670666,78.16220534,100.0001001,5.467777879,823.0143989,855.4026776,7.468055244,7.668007162,20.07695249,13.96894153,
121.6,41,0,0.51856369,-0.513060356,-0.017678285,0.005503334,0.506547186,-0.505757085,-0.022006129,0.000790101,0.619416651,-0.661812568,0.081185749,-0.042395917,0.600550908,-0.661559837,0.08133953,-0.061008929,0.927249186,-0.419049425,-0.008895307,0.508199761,0.688647917,-0.260921862,0.003864902,0.427726055,126.8603633,132.5366,259.3969633,0.488733081,1.031624046,1.012304271,1.281229219,1.262110745,1.346298611,0.949569779,7.912405172,6.360047223,7.310904043,6.892784779,12.28985551,10.5118355,9.470699466,9.385018091,0.14802253,0.195451039,0.132995128,0.148426442,27.79560764,29.92980061,57.72540824,48.21613173,6.29192891,-4.940478573,1.351450337,124.8,70.87670091,84.41239764,99.79691947,5.673022375,0.095117763,19.5391072,14.38521019,5.439332802,0.594876205,78.59614833,78.80635103,100.0000083,5.298213456,937.3450262,978.2553675,8.412172421,8.604992415,19.71522347,13.85412416,
124.8,42,0,0.540200768,-0.583093588,-0.000891183,-0.04289282,0.513158461,-0.559470812,-0.009294515,-0.046312351,0.697081951,-0.551503496,0.007068543,0.145578454,0.655892879,-0.535705452,0.004625116,0.120187427,0.971515956,-0.464079256,-0.003049488,0.5074367,0.67873657,-0.213504949,0.001918517,0.465231621,127.0718726,131.8489626,258.9208352,0.490418185,1.123294355,1.072629273,1.248585447,1.191598331,1.435595211,0.892241519,8.334631055,6.226250109,7.151125168,6.914371809,12.95811063,10.30566359,9.229038627,9.421280511,0.139884174,0.200153825,0.135383176,0.14799595,29.44006789,28.89391766,58.33398555,50.37000973,7.936389162,-5.976361517,1.960027645,128,70.73191555,84.66052563,99.81333059,5.662923629,0.098585421,19.54015827,14.36488411,5.436026833,0.597608944,78.68215848,78.46340965,99.99972597,5.155679871,818.8347248,828.8964534,9.122837497,9.265644086,19.19504423,14.02324191,
128,43,0,0.434516868,-0.611878919,0.026884334,-0.17736205,0.406381444,-0.586081092,0.018115438,-0.179699648,0.627210581,-0.500738841,-0.008521675,0.12647174,0.584630672,-0.480707001,-0.012411637,0.103923671,0.899881509,-0.548231721,0.034887499,0.351649788,0.606539294,-0.289409334,0.041167281,0.317129961,126.1295752,132.2218014,258.3513766,0.487879787,1.046395787,0.992462536,1.127949422,1.065337673,1.44811323,0.895948628,8.591779123,5.959400958,7.113880544,6.789839256,13.39096887,9.850386904,9.132018249,9.26017298,0.135770215,0.208338376,0.135325414,0.150778156,30.93331273,28.64834248,59.58165521,51.76841889,9.429634009,-6.221936698,3.207697311,131.2,71.30290146,84.50290945,99.76545525,5.680225394,0.120019588,19.60584427,14.34560366,5.44661725,0.559896047,77.97489742,77.70357175,99.99995365,5.182716957,615.5754919,595.2836871,9.383981851,9.452214485,18.9926872,14.3327916,
131.2,44,0,0.330897532,-0.581599561,0.039570639,-0.250702029,0.317802202,-0.571166544,0.034498892,-0.253364342,0.518246734,-0.547063014,0.044032288,-0.02881628,0.497577603,-0.539632743,0.041838923,-0.04205514,0.871606546,-0.600414314,0.066806246,0.271192232,0.636236707,-0.426459081,0.087438605,0.209777626,124.6610972,133.193347,257.8544442,0.483190029,0.912497093,0.888968746,1.065309749,1.037210346,1.47202086,1.062695788,8.741199534,5.85479359,7.259539006,6.805746538,13.65147836,9.636806308,9.297432709,9.276272754,0.133811763,0.210630143,0.132351826,0.150404909,30.63612148,28.57703666,59.21315814,51.5932457,9.132442758,-6.293242518,2.83920024,134.4,73.18268882,84.34792693,99.68785894,5.701286395,0.146195245,19.70472252,14.33303897,5.460467554,0.491825751,78.24962133,77.20866685,100.0005575,5.332441933,489.8883504,465.7116491,9.30819276,9.318918251,19.28373995,14.4769752,
134.4,45,0,0.294415458,-0.516654893,0.011933175,-0.222239435,0.295962233,-0.521494483,0.010221614,-0.22553225,0.411923945,-0.603520959,0.097009901,-0.191597015,0.412439822,-0.610579463,0.097509687,-0.19813964,0.848579681,-0.545088034,0.055776044,0.303491647,0.696904259,-0.451870456,0.081559351,0.245033803,123.8048185,133.4349084,257.2397268,0.481041407,0.811070351,0.817456717,1.015444904,1.023019285,1.393667715,1.148774716,8.630512696,5.988048333,7.436907392,7.018410008,13.50073661,9.82815367,9.529185903,9.535668473,0.136172738,0.205495958,0.129218072,0.145497141,28.1992393,29.00304907,57.20228837,49.16371538,6.695560576,-5.867230113,0.828330463,137.6,74.81478266,83.73913447,99.59038208,5.691711272,0.151638275,19.78203591,14.32961879,5.454464412,0.440874266,78.83992535,77.03096922,100.0001832,5.469329174,472.7665371,452.1929046,9.058665608,9.066284034,19.75264276,14.3114798,
137.6,46,0,0.234546874,-0.430309902,-0.04631067,-0.195763028,0.236962014,-0.435727106,-0.048212239,-0.198765092,0.236009512,-0.554060199,0.091236037,-0.318050687,0.237897886,-0.562932681,0.09224474,-0.325034796,0.655125936,-0.377321631,0.008877024,0.277804305,0.572813523,-0.319776068,0.029106184,0.253037455,123.6372919,132.7070979,256.3443898,0.482035334,0.664856776,0.67268912,0.790069711,0.800830567,1.032447566,0.89258959,8.147000552,6.170276978,7.471793469,7.139903754,12.7636703,10.14247639,9.587119709,9.647222583,0.145004355,0.199793187,0.128804178,0.142107072,25.53755677,30.37175005,55.90930682,45.67464762,4.033878045,-4.498529126,-0.464651081,140.8,74.10170281,81.84308812,99.55661165,5.636246279,0.125713006,19.80754435,14.35629147,5.418725267,0.430574433,78.1781642,77.05208888,99.99895233,5.521634706,531.7670261,513.7301885,8.815785601,8.860411611,20.07219199,14.02647055,
140.8,47,0,0.10032551,-0.287846232,-0.112991035,-0.187520722,0.095447815,-0.28552794,-0.116647484,-0.190080125,0.013742453,-0.385139019,0.032394564,-0.371396566,0.00529045,-0.386739956,0.031765952,-0.381449506,0.34713008,-0.176660823,-0.037930469,0.170469257,0.292222308,-0.143510826,-0.013881115,0.148711482,123.3357601,132.0768762,255.4126363,0.482580853,0.388171741,0.380975755,0.398881472,0.392030405,0.523790902,0.435733133,7.592533161,6.270225673,7.376331032,7.036974769,11.91638738,10.34843977,9.491276348,9.452776981,0.155147804,0.197502839,0.130898987,0.143329397,24.46610874,31.86525548,56.33136423,43.4344248,2.962430019,-3.005023697,-0.042593679,144,72.15590135,79.64165517,99.63698484,5.551684284,0.079329158,19.79866276,14.43761908,5.371129028,0.42397378,77.36655923,77.31786288,99.99946425,5.493347281,630.0532065,626.5233887,8.74470241,8.820846203,20.17620901,13.89439808,
144,48,0,0.009627477,-0.088866524,-0.184807106,-0.079239047,0.002241413,-0.084556127,-0.188164472,-0.082314714,-0.088475047,-0.23098788,-0.029443952,-0.319462927,-0.100098876,-0.227822707,-0.03157422,-0.327921583,0.192720609,-0.067180136,-0.055262253,0.125540474,0.110129688,-0.050833044,-0.016313092,0.059296643,122.9130999,132.030511,254.9436109,0.481805423,0.098494001,0.08679754,0.142512833,0.127723831,0.259900745,0.160962732,7.459942657,6.327380121,7.293730263,6.92672662,11.71650218,10.46527796,9.425117629,9.292121565,0.157491524,0.19619975,0.132923807,0.145366051,25.02188122,31.99690509,57.01878631,43.80328735,3.518202497,-2.873374093,0.644828405,147.2,71.96248042,79.35550359,99.74981454,5.472073482,0.029973025,19.7923236,14.56599152,5.337713589,0.371146262,78.48403814,77.69697397,100.0019054,5.407662044,706.8969033,709.3590041,8.875902688,8.980500807,20.02167807,13.96405431,
147.2,49,0,0.069131551,0.036278887,-0.240531031,0.105410438,0.065048951,0.037069154,-0.242040664,0.102118104,0.014814874,-0.238005321,-0.054662163,-0.223190447,0.008655695,-0.234111729,-0.057277906,-0.225456034,0.281938284,-0.116709686,-0.038160839,0.165228599,0.131126546,-0.08408459,0.00862156,0.047041956,123.3079513,131.876709,255.1846604,0.482855083,0.032852664,0.027979797,0.252820195,0.242767425,0.39864797,0.215211136,7.879024238,6.359066814,7.285420451,6.997068625,12.35026035,10.49997328,9.438353792,9.433369754,0.149462899,0.194663229,0.133408567,0.144704329,26.33180519,30.50210724,56.83391243,46.235648,4.828126469,-4.368171942,0.459954527,150.4,73.6826802,81.47204832,99.83004379,5.420448681,-0.008213009,19.80490072,14.69779321,5.325775932,0.276100673,81.2765807,77.97701102,100.0013591,5.310137867,724.072522,693.7975478,9.084316045,9.242437735,19.5998065,14.07580744,
150.4,50,0,0.187913929,-0.056668734,-0.22194268,0.131245194,0.183035828,-0.052849005,-0.224095111,0.130186823,0.188007056,-0.372657305,-0.040320876,-0.184650249,0.180459404,-0.365545892,-0.043342848,-0.185086488,0.429897984,-0.240537619,-0.01065717,0.189360365,0.21686764,-0.187267605,0.035083077,0.029600036,124.4353744,131.398374,255.8337484,0.485978734,0.244582663,0.235884832,0.560664362,0.546005296,0.670435604,0.404135245,8.437938798,6.269890799,7.270887247,7.142348802,13.21612323,10.33240459,9.405955878,9.67878344,0.139167395,0.196982844,0.133518272,0.142720162,27.52522898,29.03701334,56.56224232,48.53121696,6.021550257,-5.833265843,0.188284415,153.6,74.40549614,84.25558988,99.91146559,5.393780592,-0.025804471,19.82550222,14.79015024,5.322439733,0.192267158,83.89718508,78.51515261,99.99656816,5.277211841,738.1279957,682.8712644,9.198139678,9.384029773,19.23736654,14.0597535,
153.6,51,0,0.209864678,-0.298533056,-0.117561023,-0.088668378,0.195592991,-0.281701009,-0.124269447,-0.086108019,0.242375976,-0.450742994,-0.006226533,-0.208367018,0.219268238,-0.436835116,-0.010199894,-0.217566878,0.481407955,-0.274111571,-0.006002378,0.207296384,0.257747502,-0.235941698,0.03882295,0.021805804,124.8497098,131.4958531,256.3455629,0.486638869,0.508397734,0.477294,0.693118971,0.656103354,0.755519526,0.4936892,8.586976998,6.036234038,7.177395238,7.161296909,13.52727794,9.973513142,9.255471313,9.702533532,0.137481377,0.205472212,0.134834262,0.142443727,27.84535187,29.46550017,57.31085204,48.47430021,6.341673143,-5.404779005,0.936894138,156.8,72.4801202,86.18722255,99.96224075,5.380276416,-0.022255046,19.83639667,14.81809658,5.315941397,0.159717109,84.98630844,79.97441601,99.99677453,5.32729525,827.3945596,839.1527131,9.130945276,9.227824036,19.31537007,13.91769986,
156.8,52,0,0.132714291,-0.443487892,-0.017667419,-0.310773601,0.107981062,-0.415219882,-0.028970136,-0.30723882,0.161654288,-0.374516706,0.020233207,-0.212862418,0.121529123,-0.356007579,0.015157122,-0.234478456,0.462356237,-0.175722653,-0.026489246,0.286633584,0.287224101,-0.141191989,0.002542403,0.146032111,123.9297667,132.518665,256.4484317,0.482928898,0.576202183,0.523200944,0.536170995,0.477536702,0.63807889,0.42841609,8.235928958,5.841152614,7.06182766,7.032691049,13.1159767,9.709623505,9.093384562,9.495814192,0.145593064,0.213811781,0.136754862,0.14440821,27.22051167,31.43523926,58.65575093,46.32897123,5.716832944,-3.435039919,2.281793025,160,69.45272911,86.92315699,99.85561575,5.391166623,-0.006693324,19.83093499,14.76188852,5.313836935,0.169737838,83.72976945,82.06247722,100.0065156,5.359769198,971.6601029,1133.258402,8.961375178,8.878983252,19.65364324,13.87911974,
160,53,0,0.057180638,-0.372152625,-0.013933967,-0.314971987,0.030901531,-0.34559511,-0.025337331,-0.314693579,0.071397107,-0.240086183,0.012034118,-0.168689076,0.029735652,-0.223393461,0.006520698,-0.193657809,0.413501717,-0.072125905,-0.041183402,0.341375812,0.309086914,0.021430487,-0.054205858,0.330517402,122.8300507,133.3977454,256.2277962,0.479111908,0.429333263,0.376496642,0.31148329,0.253129113,0.485627622,0.287656427,7.862406071,5.86353114,7.046839697,6.913742607,12.59256137,9.765392958,9.077103222,9.31641206,0.153037424,0.21391894,0.137032898,0.14629258,26.51318128,32.62574789,59.13892917,44.73649318,5.009502556,-2.244531289,2.764971267,163.2,67.74293572,86.12752751,99.61296686,5.459745829,0.010451176,19.82183157,14.63630624,5.336006425,0.188868236,80.17044577,83.30772054,100.0078703,5.310176642,1097.043799,1391.033722,8.867435114,8.651150694,19.74526222,14.11662845,
163.2,54,0,0.026997348,-0.224718049,-0.082180601,-0.1977207,0.009893953,-0.211606565,-0.089282605,-0.201712611,0.05561356,-0.198413741,-0.026748307,-0.142800181,0.029692996,-0.189650813,-0.031172405,-0.159957818,0.325317375,-0.079042351,-0.032612692,0.246275024,0.253580423,0.052314127,-0.069689306,0.30589455,122.7795279,133.2123206,255.9918485,0.479354086,0.251715397,0.221500518,0.254027301,0.219343809,0.404359726,0.201266296,7.880094197,5.997876602,7.176310581,6.930839325,12.52237024,9.937326679,9.240960969,9.338653,0.15133993,0.208151734,0.134589741,0.145834979,26.32205037,31.92383111,58.24588148,45.0668251,4.81837164,-2.946448064,1.871923576,166.4,68.50059941,83.83548395,99.46230711,5.597814488,0.023036505,19.83756573,14.53578621,5.384619327,0.195893135,76.35644493,82.5977925,99.98093868,5.305070873,1170.592534,1508.682719,8.913858782,8.675403941,19.54421004,14.37663739,
