time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),SpO2 ,CO2 - ET ,CO2 - MIN ,TV - TV - 61664 ,TV - TV - 61665 ,MINVOL - MINVOL - 20812 ,O2 - INSP ,O2 - ET ,end challenge
931.2,414,17,-1.155456003,-0.124672376,0.043955759,-1.280128378,-1.155456003,-0.124672376,0.043955759,-1.280128378,-1.629590555,-0.386086404,0.138360168,-2.015676958,-1.629590555,-0.386086404,0.138360168,-2.015676958,-1.612486802,-0.476326279,0.004110824,-2.088813081,-1.781322325,-0.11110907,-0.086143192,-1.892431396,62.04014658,36.63774317,98.67788975,0.627456894,-1.030783627,-1.030783627,-1.243504151,-1.243504151,-1.136160523,-1.670213255,8.426004461,8.09608604,8.047805268,8.312476936,10.59311787,10.27054424,9.91574736,10.10270602,0.111945124,0.117596268,0.11486822,0.109643163,11.87957556,20.34703169,32.22660725,42.44103893,27.22345345,18.22835339,45.45180684,931.2,74.28521998,60.17686043,100.4493397,5.961366332,0.638122603,19.81812665,14.46616161,5.372612547,0.485640486,75.29311369,99.76560822,5.500776424,0.476449689,653.2181479,639.9546639,11.16085365,20.00916529,14.00621885,
934.4,415,17,-1.211515269,-0.176175248,0.082505887,-1.387690517,-1.211515269,-0.176175248,0.082505887,-1.387690517,-1.578960435,-0.298263724,0.101811936,-1.877224159,-1.578960435,-0.298263724,0.101811936,-1.877224159,-1.574271743,-0.510126501,0.046238629,-2.084398244,-1.650002965,-0.201456805,-0.038438821,-1.851459771,61.05759653,36.72107925,97.77867579,0.624245531,-1.035340022,-1.035340022,-1.28069671,-1.28069671,-1.064145241,-1.44854616,8.514116676,8.115712454,7.943366827,8.220733116,10.67853775,10.30329927,9.816093863,10.03855545,0.110547333,0.117388549,0.116697134,0.111430233,12.96539052,19.91882846,32.88421897,44.24082043,28.30926841,17.80015016,46.10941857,934.4,75.05284334,60.69904594,100.5133065,5.953100376,0.633174052,19.84415667,14.43516458,5.369408492,0.512923886,74.99704086,99.59879623,5.482151523,0.422106707,690.6303326,657.9630593,10.51155372,20.0136195,13.93335287,
937.6,416,0,-1.384520515,-0.273645654,0.112777683,-1.658166169,-1.384520515,-0.273645654,0.112777683,-1.658166169,-1.681865804,-0.321447435,0.089025109,-2.00331324,-1.681865804,-0.321447435,0.089025109,-2.00331324,-1.718551611,-0.525252631,0.074799685,-2.243804242,-1.754083751,-0.32665515,0.011605426,-2.080738901,60.22987073,36.30008278,96.52995351,0.623576857,-1.110874862,-1.110874862,-1.360418369,-1.360418369,-1.193298981,-1.427428601,8.692315655,8.26263366,7.890235762,8.084735593,10.87632801,10.47666667,9.75953083,9.924126058,0.107972283,0.115136188,0.11756237,0.11388094,14.3349606,19.07258027,33.40754087,46.9012697,29.67883849,16.95390198,46.63274047,937.6,75.20923125,62.92396291,100.5879759,5.936173193,0.598305865,19.8521804,14.42067099,5.36207182,0.540166962,75.13439039,99.37940077,5.422036533,0.426658475,699.8800958,602.3559304,9.974452733,20.00464033,13.98688103,
940.8,417,0,-1.529966809,-0.325545695,0.065379119,-1.855512504,-1.529966809,-0.325545695,0.065379119,-1.855512504,-1.914936631,-0.409403171,0.075632326,-2.324339802,-1.914936631,-0.409403171,0.075632326,-2.324339802,-2.004710469,-0.553571685,0.05587925,-2.558282154,-2.078204435,-0.412834952,-0.010378974,-2.491039387,60.47426528,35.54998857,96.02425385,0.627430367,-1.204421113,-1.204421113,-1.50553346,-1.50553346,-1.451138784,-1.665369482,8.737050291,8.350586787,7.935870529,7.984368499,10.93619333,10.59005838,9.805396154,9.812037818,0.10741768,0.113886138,0.116785411,0.115419568,14.77481639,18.76261279,33.53742918,47.80643984,30.11869428,16.64393449,46.76262877,940.8,75.09106448,65.75687134,100.5629846,5.8980079,0.544234872,19.85026914,14.42797244,5.341204107,0.521673793,76.54107449,99.16173598,5.387636483,0.468032478,684.891507,563.2617093,9.498765487,19.99774024,14.02563314,
944,418,0,-1.570580406,-0.312595743,-0.027544273,-1.883176149,-1.570580406,-0.312595743,-0.027544273,-1.883176149,-2.105893111,-0.423959467,0.024779828,-2.529852578,-2.105893111,-0.423959467,0.024779828,-2.529852578,-2.228721993,-0.612954306,0.004572524,-2.841676299,-2.386479452,-0.482873889,-0.069503968,-2.869353341,61.3289528,35.04695372,96.37590652,0.63206286,-1.257984663,-1.257984663,-1.681933643,-1.681933643,-1.615767687,-1.903605563,8.630904206,8.30389086,8.042296995,7.956836652,10.8414924,10.55156082,9.926056367,9.753550958,0.109170815,0.114755702,0.115128763,0.115559897,14.19349947,19.16052803,33.35402751,46.6415294,29.53737736,17.04184974,46.5792271,944,74.27398665,67.50990661,100.4654623,5.855609369,0.491995753,19.89272317,14.49044659,5.320960136,0.456031065,77.14829569,99.00649787,5.394225738,0.50386263,743.7783018,674.8592721,9.031290054,19.98856297,14.03368152,
947.2,419,0,-1.617268205,-0.320062812,-0.067452547,-1.937331018,-1.617268205,-0.320062812,-0.067452547,-1.937331018,-2.20765587,-0.33880168,-0.04549118,-2.54645755,-2.20765587,-0.33880168,-0.04549118,-2.54645755,-2.319967697,-0.679100235,-0.039822167,-2.999067933,-2.569393781,-0.544512078,-0.096231729,-3.11390586,61.61118309,35.03338346,96.64456655,0.632991607,-1.297205393,-1.297205393,-1.86885419,-1.86885419,-1.640867462,-2.024881703,8.56448395,8.254793639,8.121852608,7.983594941,10.79782564,10.50661109,10.01591832,9.763667886,0.110451972,0.115638952,0.113887704,0.114934822,13.52408319,19.5295218,33.05360499,45.42029018,28.86796108,17.4108435,46.27880458,947.2,72.20690005,67.41943049,100.4271469,5.836967022,0.467795027,19.96691244,14.64042744,5.319175361,0.401474504,75.47083845,98.90496988,5.408492762,0.526013592,886.8693189,916.0587519,8.642676778,19.99245767,14.00205574,
950.4,420,0,-1.725869603,-0.402462629,-0.034334793,-2.128332231,-1.725869603,-0.402462629,-0.034334793,-2.128332231,-2.279369055,-0.294080457,-0.078247728,-2.573449511,-2.279369055,-0.294080457,-0.078247728,-2.573449511,-2.366853113,-0.747313192,-0.045710719,-3.114166305,-2.687729705,-0.575087062,-0.083091069,-3.262816767,61.28471478,35.03996923,96.32468401,0.632054388,-1.323406974,-1.323406974,-1.985288598,-1.985288598,-1.619539922,-2.112642643,8.61384314,8.312841173,8.129486828,7.992072111,10.86518887,10.58273037,10.00865983,9.774093096,0.109914464,0.11487382,0.113589257,0.114787239,13.50383634,19.38748642,32.89132276,45.59424126,28.84771423,17.26880813,46.11652236,950.4,69.62884406,67.26179548,100.497628,5.834361008,0.483667916,19.98141554,14.84225164,5.326624906,0.441526056,73.74038482,98.79583051,5.403180888,0.514736868,1024.339379,1116.202742,8.39023998,20.02010489,13.92858783,
953.6,421,0,-1.708086776,-0.465387414,-0.004503648,-2.17347419,-1.708086776,-0.465387414,-0.004503648,-2.17347419,-2.229643548,-0.374132405,-0.052648647,-2.603775954,-2.229643548,-0.374132405,-0.052648647,-2.603775954,-2.321870142,-0.825399187,-0.004695639,-3.147269329,-2.655028092,-0.59223684,-0.062157631,-3.247264932,61.35996791,34.85106489,96.2110328,0.633113441,-1.242699363,-1.242699363,-1.855511143,-1.855511143,-1.496470956,-2.062791252,8.646972715,8.40018314,8.101657937,7.942235818,10.88457849,10.68729984,9.956257537,9.719077983,0.10927993,0.11360667,0.113782735,0.115526247,13.86646854,19.11029899,32.97676753,46.37358658,29.21034643,16.9916207,46.20196713,953.6,68.04426276,68.95195738,100.5813452,5.805185812,0.530447383,19.88471378,14.99987006,5.313482751,0.588776281,75.13719689,98.67487843,5.390238546,0.435919873,1110.581845,1148.201191,8.1839564,20.0226847,13.95709553,
956.8,422,0,-1.458249307,-0.372312261,-0.034284409,-1.830561568,-1.458249307,-0.372312261,-0.034284409,-1.830561568,-1.968832968,-0.461359342,-0.015027541,-2.43019231,-1.968832968,-0.461359342,-0.015027541,-2.43019231,-2.09763681,-0.873692275,0.051197621,-2.971329085,-2.369305558,-0.609229559,-0.055487761,-2.978535117,62.06635867,35.00057114,97.06692982,0.634624928,-1.085937046,-1.085937046,-1.507473626,-1.507473626,-1.223944534,-1.760075999,8.596796036,8.387116387,8.097066824,7.926673392,10.80800595,10.66290976,9.949119662,9.683246436,0.109749179,0.113703825,0.113827141,0.115568461,13.77260616,19.1994123,32.97201846,46.15967363,29.11648405,17.080734,46.19721805,956.8,67.86251605,70.70560312,100.5922274,5.732954749,0.591556074,19.73277914,15.05376526,5.26902561,0.749542351,79.00836628,98.63051328,5.396852833,0.330951412,1181.372573,1064.738249,7.928934999,19.9657308,14.25911725,
960,423,0,-1.230879553,-0.165529932,-0.094934461,-1.396409485,-1.230879553,-0.165529932,-0.094934461,-1.396409485,-1.716822359,-0.418636643,-0.021438435,-2.135459003,-1.716822359,-0.418636643,-0.021438435,-2.135459003,-1.892108993,-0.835266593,0.061304823,-2.727375586,-2.084336714,-0.572132311,-0.07436961,-2.656469026,62.54969012,35.64276528,98.1924554,0.633429267,-1.065349621,-1.065349621,-1.298185716,-1.298185716,-1.0568424,-1.512204403,8.571925515,8.274992694,8.130583337,8.066366669,10.78259648,10.51177464,10.00143545,9.81642398,0.110072568,0.115147573,0.113471821,0.113237878,12.87742102,19.56562909,32.44305011,44.66991734,28.22129891,17.4469508,45.66824971,960,68.17623492,69.41514776,100.572971,5.657158721,0.656618341,19.61793206,15.0353504,5.218634143,0.826539118,81.37601365,98.73085264,5.417047561,0.315383382,1267.052865,1058.801567,7.69057625,19.9484019,14.73277215,
963.2,424,0,-1.265761756,-0.059892132,-0.125977793,-1.325653887,-1.265761756,-0.059892132,-0.125977793,-1.325653887,-1.73632606,-0.296804327,-0.066644386,-2.033130387,-1.73632606,-0.296804327,-0.066644386,-2.033130387,-1.947894857,-0.7309272,0.00968957,-2.678822057,-2.112819787,-0.478717825,-0.107713717,-2.591537611,62.42172648,35.93997928,98.36170577,0.631852545,-1.205869624,-1.205869624,-1.439521733,-1.439521733,-1.216967658,-1.634101962,8.598583873,8.172364555,8.166886203,8.276384878,10.81473569,10.37245825,10.05448088,10.05566523,0.109714841,0.116467373,0.113058065,0.110142904,11.85535737,19.86095057,31.71630795,43.11647778,27.19923526,17.74227228,44.94150754,963.2,68.01203545,66.25936853,100.5910552,5.622003971,0.721023184,19.57437462,15.01322023,5.191889119,0.822008502,78.99392238,98.92074574,5.407110285,0.444215769,1356.505751,1277.917416,7.584614862,20.0641258,15.05538526,
966.4,425,0,-1.376153741,-0.156923353,-0.111313025,-1.533077095,-1.376153741,-0.156923353,-0.111313025,-1.533077095,-1.870316533,-0.236501027,-0.096169033,-2.10681756,-1.870316533,-0.236501027,-0.096169033,-2.10681756,-2.083097405,-0.653125413,-0.03032557,-2.736222819,-2.271598478,-0.458129148,-0.114891772,-2.729727625,62.30848325,35.38642786,97.69491112,0.633850907,-1.219230388,-1.219230388,-1.633815506,-1.633815506,-1.429971992,-1.81346933,8.535651375,8.159024459,8.156210386,8.315327386,10.71818147,10.35319905,10.05520224,10.13446422,0.11041273,0.116652261,0.113382467,0.109957006,11.69399223,20.01170213,31.70569435,42.729549,27.03787012,17.89302383,44.93089395,966.4,66.91472205,65.33834261,100.6044663,5.625335743,0.778746474,19.57437104,15.02200432,5.188817152,0.799740414,73.10716562,99.0806137,5.34334219,0.664131047,1432.933332,1621.855868,7.582193604,20.11491854,15.07989512,
969.6,426,0,-1.229351443,-0.288049349,-0.077782433,-1.517400791,-1.229351443,-0.288049349,-0.077782433,-1.517400791,-1.717827167,-0.244395672,-0.078828854,-1.962222839,-1.717827167,-0.244395672,-0.078828854,-1.962222839,-1.876714535,-0.63392321,0.019562866,-2.510637745,-2.078059555,-0.548949369,-0.085002481,-2.627008925,62.59440865,34.8644309,97.45883956,0.636927964,-0.941302094,-0.941302094,-1.473431494,-1.473431494,-1.242791325,-1.529110186,8.381059094,8.215621647,8.099265217,8.144582062,10.52943093,10.4312061,10.00857728,9.96835028,0.11251685,0.115960802,0.114476942,0.112820609,12.37713575,20.09034777,32.46748352,43.40798867,27.72101364,17.97166947,45.69268311,969.6,65.0305256,67.23505488,100.5490605,5.640317791,0.818941192,19.58360796,15.05962485,5.191220418,0.788595232,71.57051406,99.15798299,5.259180747,0.904377948,1489.744232,1784.179517,7.5378126,19.76537231,14.97566968,
972.8,427,0,-0.863289968,-0.263162787,-0.037974501,-1.126452755,-0.863289968,-0.263162787,-0.037974501,-1.126452755,-1.221150736,-0.204728415,-0.036798529,-1.425879151,-1.221150736,-0.204728415,-0.036798529,-1.425879151,-1.274746525,-0.590125445,0.128890759,-1.864871969,-1.441170451,-0.556191017,-0.066173217,-1.997361468,62.63865074,35.37041394,98.00906468,0.635041473,-0.600127181,-0.600127181,-1.016422321,-1.016422321,-0.68462108,-0.884979434,8.353725826,8.25241324,8.067206386,8.02175167,10.55230617,10.47678987,9.955209725,9.805523876,0.11343108,0.115426902,0.114803135,0.114400285,12.74085723,20.08195611,32.82281334,43.83685009,28.08473512,17.96327782,46.04801294,972.8,63.29853008,68.35229041,100.5005669,5.65651008,0.830992867,19.5896566,15.11742918,5.192300463,0.773678346,82.40325248,99.19480726,5.199111763,1.096082905,1513.568605,1601.134135,7.388194009,19.13637815,14.95124076,
976,428,0,-0.660364668,-0.16076,0.007790997,-0.821124668,-0.660364668,-0.16076,0.007790997,-0.821124668,-0.827848684,-0.100337135,-0.007442996,-0.928185819,-0.827848684,-0.100337135,-0.007442996,-0.928185819,-0.754844341,-0.470887391,0.191317795,-1.225731733,-0.884256077,-0.375833416,-0.084281295,-1.260089493,61.80774215,36.19485696,98.00259911,0.629182415,-0.499604668,-0.499604668,-0.727511549,-0.727511549,-0.28395695,-0.508422661,8.513023518,8.213173435,8.08920319,8.117780515,10.81701812,10.40505798,9.891400414,9.85674752,0.111960031,0.115697284,0.113475012,0.112304338,12.09336955,20.02727675,32.1206463,43.16506204,27.43724744,17.90859845,45.34584589,976,62.86709853,66.77525392,100.593147,5.674918899,0.816632042,19.58950691,15.18421957,5.195520917,0.75128289,99.91216807,99.2472701,5.172892869,1.128273746,1479.186943,1280.798539,7.250058699,18.87411994,15.01510668,
979.2,429,0,-0.855079713,-0.181597258,0.011910684,-1.036676971,-0.855079713,-0.181597258,0.011910684,-1.036676971,-0.991172622,-0.079417705,-0.003832895,-1.070590327,-0.991172622,-0.079417705,-0.003832895,-1.070590327,-0.82242567,-0.377770507,0.160142427,-1.200196177,-0.992384055,-0.251085521,-0.098092418,-1.243469577,60.64429536,35.62252573,96.26682109,0.628068982,-0.673482455,-0.673482455,-0.911754918,-0.911754918,-0.444655162,-0.741298534,8.61835338,8.160757947,8.077634072,8.263811328,10.95227951,10.31411295,9.775010638,9.996356694,0.110579677,0.116145017,0.112434299,0.109782025,11.34088155,20.03260151,31.37348306,42.30182465,26.68475944,17.91392321,44.59868265,979.2,63.81447411,65.10508892,100.7941289,5.690110214,0.794581387,19.58058807,15.24426997,5.194218001,0.738777257,105.1416313,99.32621746,5.183378411,0.965362453,1372.799879,1139.883384,7.290529851,19.29326566,15.04503804,
982.4,430,0,-1.209359083,-0.297192829,-0.075237683,-1.506551912,-1.209359083,-0.297192829,-0.075237683,-1.506551912,-1.533702525,-0.224138781,-0.013312967,-1.757841306,-1.533702525,-0.224138781,-0.013312967,-1.757841306,-1.328693182,-0.410277989,0.090598943,-1.738971171,-1.592381591,-0.391379907,-0.081507322,-1.983761498,60.09407546,33.64231303,93.73638849,0.634701825,-0.912166254,-0.912166254,-1.309563744,-1.309563744,-0.918415193,-1.201001684,8.538429144,8.199386147,7.993438219,8.228486498,10.80148508,10.36958048,9.668304403,9.991263213,0.111104655,0.115693896,0.11351331,0.110655813,11.6751695,20.00634428,31.68151378,42.74516258,27.01904739,17.88766599,44.90671337,982.4,64.79258983,66.2202679,100.9106649,5.701745925,0.781278553,19.57017921,15.29261319,5.175688387,0.738094367,88.68066965,99.40723544,5.228999843,0.787541409,1215.268795,1192.67196,7.53268229,19.8106141,14.98657885,
985.6,431,0,-1.245316335,-0.291088736,-0.165371165,-1.536405071,-1.245316335,-0.291088736,-0.165371165,-1.536405071,-1.671673471,-0.36727796,-0.008116554,-2.038951431,-1.671673471,-0.36727796,-0.008116554,-2.038951431,-1.422998472,-0.466757313,0.060442552,-1.889755786,-1.667062298,-0.560936639,-0.064536724,-2.227998937,59.76609181,32.70384325,92.46993506,0.637808024,-0.954227598,-0.954227598,-1.304395512,-1.304395512,-0.956241159,-1.106125659,8.481371499,8.312980671,7.983966574,8.056849852,10.70102611,10.55422134,9.742847295,9.847106512,0.111583077,0.11456604,0.114627706,0.113780522,12.73921569,19.73969142,32.47890711,44.34907805,28.08309358,17.62101312,45.7041067,985.6,64.4645792,69.22531876,100.8170898,5.722137923,0.763150593,19.57321482,15.32783156,5.145592235,0.729485738,65.86160788,99.45571358,5.241791413,0.799568752,1054.514023,1189.159339,7.844558686,19.72415363,14.93835583,
988.8,432,0,-0.825410437,-0.127984107,-0.078645123,-0.953394544,-0.825410437,-0.127984107,-0.078645123,-0.953394544,-0.928233096,-0.295109249,0.043919842,-1.223342345,-0.928233096,-0.295109249,0.043919842,-1.223342345,-0.515461516,-0.371712407,0.101163745,-0.887173923,-0.517921453,-0.409382372,-0.052797652,-0.927303825,58.17992195,34.68065935,92.8605813,0.624921494,-0.69742633,-0.69742633,-0.633123847,-0.633123847,-0.143749109,-0.10853908,8.624505979,8.383717402,8.160298087,7.965124171,10.90279087,10.68641605,10.01120512,9.750858234,0.10997535,0.11403192,0.112831831,0.11525844,13.17226809,19.32226846,32.49453655,45.41108984,28.51614598,17.20359017,45.71973614,988.8,63.4100585,71.82941551,100.5652456,5.752219363,0.702399017,19.58784673,15.32683642,5.127825855,0.704474223,59.75920584,99.44558624,5.147549604,0.921535723,945.3259882,1020.093757,8.099570504,19.25042883,15.01328086,
992,433,0,-0.382850289,-0.028356297,0.188955674,-0.411206586,-0.382850289,-0.028356297,0.188955674,-0.411206586,0.112924835,-0.074172428,0.145320159,0.038752407,0.112924835,-0.074172428,0.145320159,0.038752407,0.790860706,-0.1594387,0.189087741,0.631422006,1.097924089,-0.03563489,-0.00205985,1.062289199,55.16150618,37.88315225,93.04465842,0.602253893,-0.354493992,-0.354493992,0.187097263,0.187097263,0.950299406,1.133558979,8.795709457,8.37321196,8.346273852,8.015365059,11.14567009,10.68287202,10.20624659,9.767031738,0.108032282,0.114276378,0.109917412,0.114055612,12.62914581,19.13483523,31.76398104,45.02987923,27.9730237,17.01615693,44.98918063,992,63.87132248,73.85248819,100.3129583,5.772589646,0.582053412,19.58777938,15.27867881,5.131351844,0.675197151,73.50814237,99.39018813,5.048767635,0.907198658,932.5725094,865.9768627,8.268995073,19.1677747,15.10705208,
995.2,434,0,-0.419278868,-0.141412171,0.39548523,-0.560691039,-0.419278868,-0.141412171,0.39548523,-0.560691039,0.41067198,0.012155654,0.239355885,0.422827634,0.41067198,0.012155654,0.239355885,0.422827634,1.255311444,-0.053957506,0.265491513,1.201353938,1.65974515,0.136273995,0.089553533,1.796019145,52.78606445,38.7993599,91.58542435,0.590839586,-0.277866698,-0.277866698,0.398516326,0.398516326,1.30926895,1.523471154,8.736110218,8.361056093,8.285652002,8.06060513,11.0725242,10.6274122,10.10328608,9.76116493,0.108808367,0.114031436,0.110420952,0.112712307,12.12420576,19.35078359,31.47498935,44.16418174,27.46808365,17.23210529,44.70018894,995.2,66.93554451,75.7374702,100.2276414,5.781087563,0.436890773,19.56107393,15.23907112,5.133959901,0.643518441,89.06783437,99.33894139,5.140969758,0.732924228,1001.414398,885.8504028,8.369136848,19.64190546,14.99144988,
998.4,435,0,-0.916097666,-0.355454322,0.358191367,-1.271551988,-0.916097666,-0.355454322,0.358191367,-1.271551988,-0.267829008,-0.156539855,0.254250468,-0.424368863,-0.267829008,-0.156539855,0.254250468,-0.424368863,0.47611442,-0.172745753,0.284959128,0.303368666,0.700306551,-0.054015562,0.151301882,0.646290989,52.95167629,36.56685054,89.51852683,0.600495915,-0.560643344,-0.560643344,-0.111289152,-0.111289152,0.648860173,0.754322113,8.481418819,8.385068122,8.021321449,7.987822829,10.74623728,10.57418446,9.827220159,9.622577929,0.112076465,0.112814253,0.114618213,0.113124132,12.34509984,19.73817546,32.08327531,43.92768554,27.68897773,17.61949716,45.3084749,998.4,70.70907704,76.71751958,100.3621982,5.814012632,0.329400076,19.54859058,15.25595117,5.119313824,0.590823121,92.63979419,99.30830946,5.321733937,0.597320602,1029.052658,935.9725846,8.418864588,20.09017996,14.78413782,
1001.6,436,0,-1.470180795,-0.48758954,0.181271921,-1.957770335,-1.470180795,-0.48758954,0.181271921,-1.957770335,-1.212249582,-0.402099056,0.188492698,-1.614348639,-1.212249582,-0.402099056,0.188492698,-1.614348639,-0.762062998,-0.394730999,0.257244196,-1.156793997,-0.790702528,-0.34634521,0.136530106,-1.137047738,54.88243506,33.77207107,88.65450613,0.618245278,-0.982591256,-0.982591256,-0.810150526,-0.810150526,-0.367331999,-0.444357318,8.284626813,8.366740993,7.840972894,7.875919726,10.49760282,10.45747771,9.666135114,9.430592203,0.114688605,0.112036066,0.117819394,0.114012811,12.66418972,20.02318715,32.68737687,43.94551038,28.00806761,17.90450885,45.91257647,1001.6,72.43167089,76.71984335,100.5525779,5.895938246,0.300903408,19.60781674,15.23684279,5.11947062,0.517302421,89.89966559,99.26124475,5.190370086,0.569194759,869.3869445,761.5204959,8.46520867,20.12199442,14.98958111,
